created_at,source,original_text,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri May 07 17:01:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Life teaches us lessons every now and then. We do not know anyone's future. We can only guess. https://t.co/gvc6sw00ju,Life teaches us lessons every We know anyone 's future We guess,0.0,0.5625,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Fri May 07 15:25:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DeboOdulana: Get healthcare services for your loved ones from @DoctooraHealth 
 
From Stroke rehabilitation to companionship, our medic…",Get healthcare services loved ones From Stroke rehabilitation companionship medic,0.7,0.8,en,75,31,aproko_doctor,1117925,9395,,,"DeboOdulana, DoctooraHealth",Lagos Nigeria
Fri May 07 15:24:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cloudspin_ Lmao! 🤣🤣,Lmao,0.75,1.0,ht,0,0,aproko_doctor,1117925,9395,,,cloudspin_,Lagos Nigeria
Fri May 07 15:24:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you have a legitimate business, post it under this tweet. I'll pick a few and share on my fleet.

May our work be blessed.",If legitimate business post tweet I 'll pick share fleet.May work blessed,-0.2,0.1,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri May 07 15:20:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @wakawaka_doctor: OPEN this thread if you like IRELAND, GERMANY, AUSTRALIA and NEWZEALAND :",OPEN thread like IRELAND GERMANY AUSTRALIA NEWZEALAND,0.0,0.5,en,618,223,aproko_doctor,1117925,9395,,,wakawaka_doctor,Lagos Nigeria
Fri May 07 14:42:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrA_001 @BlaqBonez I said sleep in the night o.,I said sleep night,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"DrA_001, BlaqBonez",Lagos Nigeria
Fri May 07 14:36:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Nike Running Trackpant

For both indoor &amp; outdoor training

Promo: 15% discount _
Phone/Whatsapp: 08039562419
Telegram:https…",Nike Running TrackpantFor indoor amp outdoor trainingPromo discount _Phone/Whatsapp Telegram https,0.0,0.0,en,104,72,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Fri May 07 14:27:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I love @BlaqBonez work ethic! Baba no dey rest!
That's the spirit!",I love work ethic Baba dey rest That 's spirit,0.9765625,0.6,en,0,0,aproko_doctor,1117925,9395,,,BlaqBonez,Lagos Nigeria
Fri May 07 13:24:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I ordered asun not onions please. If I want to eat stewed onions, I know where to get it.",I ordered asun onions please If I want eat stewed onions I know get,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri May 07 09:27:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Twitter, please give me the tip jar o. Let my helpers not have an excuse",Twitter please give tip jar Let helpers excuse,-0.05,0.05,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Fri May 07 09:25:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iamjoycedaniels: ""Drink water!""

- @aproko_doctor 

Your body and your internal organs will thank you for it. Do not drink because you…",`` Drink water `` Your body internal organs thank Do drink,0.0,0.0,en,797,105,aproko_doctor,1117925,9395,,,"iamjoycedaniels, aproko_doctor",Lagos Nigeria
Fri May 07 09:24:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Jerkingfish @Olationiitan People learn and we have to be kind when  handing out criticism, we're not animals. We're humans with emotions and we should hand out what we expect, trust me I know(being a huge receiver myself). Expecting me to come and bash publicly someone that works with me is dishonest.",People learn kind handing criticism 're animals We 're humans emotions hand expect trust I know huge receiver Expecting come bash publicly someone works dishonest,0.175,0.5916666666666667,en,0,0,aproko_doctor,1117925,9395,,,"Jerkingfish, Olationiitan",Lagos Nigeria
Fri May 07 08:58:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MentallyAwareNG: We haven't been able to reach @Majorchris4 via DMs.
If you know any one who may have a direct contact such as a friend…",We n't able reach via DMs.If know one may direct contact friend,0.19999999999999998,0.5083333333333333,en,95,197,aproko_doctor,1117925,9395,,,"MentallyAwareNG, Majorchris4",Lagos Nigeria
Fri May 07 08:43:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @olawalesmd: Symptoms of Hypoglycemia include weakness/ fatigue, palpitations, sweating, confusion, shakiness, you can also drift into c…",Symptoms Hypoglycemia include weakness/ fatigue palpitations sweating confusion shakiness also drift c,0.0,0.0,en,486,282,aproko_doctor,1117925,9395,,,olawalesmd,Lagos Nigeria
Fri May 07 08:11:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Classic_Sent: This message is as powerful like a grenade. Kindly spread it.  @aproko_doctor Thanks for the short message.,This message powerful like grenade Kindly spread Thanks short message,0.27499999999999997,0.6,en,174,61,aproko_doctor,1117925,9395,,,"Classic_Sent, aproko_doctor",Lagos Nigeria
Fri May 07 07:50:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Miz_Amy_ It's scary!,It 's scary,-0.625,1.0,en,0,0,aproko_doctor,1117925,9395,,,Miz_Amy_,Lagos Nigeria
Fri May 07 07:44:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@StarDocOfficial We know these things na...,We know things na ...,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,StarDocOfficial,Lagos Nigeria
Fri May 07 07:08:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@josephanyaa Let's keep deceiving ourselves.,Let 's keep deceiving,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,josephanyaa,Lagos Nigeria
Fri May 07 06:51:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@adesoji45 @sacenaija They start young... 🤣🤣,They start young ...,0.1,0.4,en,0,0,aproko_doctor,1117925,9395,,,"adesoji45, sacenaija",Lagos Nigeria
Fri May 07 06:49:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NaijaObgyn: The five Cs  of STI
Sexually Transmitted Infections.

These Infections are dangerous and sometimes life threatening.  E.g.…",The five Cs STISexually Transmitted Infections.These Infections dangerous sometimes life threatening E.g,-0.04999999999999999,0.8666666666666667,en,250,185,aproko_doctor,1117925,9395,,,NaijaObgyn,Lagos Nigeria
Fri May 07 06:44:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Agent_DodoKunle Look at this rich man disgusing,Look rich man disgusing,0.375,0.75,en,0,0,aproko_doctor,1117925,9395,,,Agent_DodoKunle,Lagos Nigeria
Fri May 07 06:41:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@officialdamosh You keep outdoing yourself bro!,You keep outdoing bro,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,officialdamosh,Lagos Nigeria
Fri May 07 06:41:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @officialdamosh: New music ... Eeya out now 🐻❤️ https://t.co/IyNi56oCcW,New music ... Eeya,0.13636363636363635,0.45454545454545453,en,62,24,aproko_doctor,1117925,9395,False,,officialdamosh,Lagos Nigeria
Fri May 07 06:40:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MoghaluKingsley @58 Happy birthday chief. More life, more wins.",Happy birthday chief More life wins,0.525,0.55,en,0,0,aproko_doctor,1117925,9395,,,"MoghaluKingsley, 58",Lagos Nigeria
Fri May 07 06:17:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What happens inside your lungs when you smoke cigarettes and shisha... https://t.co/lIH29K115X,What happens inside lungs smoke cigarettes shisha ...,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Fri May 07 05:24:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TerverKuegh @_The100kclub Thank you.,Thank,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"TerverKuegh, _The100kclub",Lagos Nigeria
Fri May 07 04:56:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Engr_Series Congratulations! This is beautiful,Congratulations This beautiful,0.85,1.0,en,0,0,aproko_doctor,1117925,9395,,,Engr_Series,Lagos Nigeria
Thu May 06 19:17:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",We've gotten one. Thanks guys!,We 've gotten one Thanks guys,0.25,0.2,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu May 06 18:59:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_bambootv: Have you seen the latest Episode of Aproko Klinik? With @aproko_doctor ? | How to prevent pregnancy for 3 months 😏

Watch fu…",Have seen latest Episode Aproko Klinik With How prevent pregnancy months Watch fu,0.5,0.9,en,161,43,aproko_doctor,1117925,9395,,,"_bambootv, aproko_doctor",Lagos Nigeria
Thu May 06 18:42:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tech_bella Now that's another perspective. Thank you,Now 's another perspective Thank,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,tech_bella,Lagos Nigeria
Thu May 06 18:39:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If we're being honest, providing alone is not your only duty as a parent  you have to be present in their lives of your kids. 

Let's not become absent parents and expect accolades simply because we're ""providing"" for them. It's not enough.",If 're honest providing alone duty parent present lives kids Let 's become absent parents expect accolades simply 're `` providing '' It 's enough,0.12,0.5514285714285714,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu May 06 18:25:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DONJAZZY The nude photo behind you?,The nude photo behind,-0.4,0.7,en,0,0,aproko_doctor,1117925,9395,,,DONJAZZY,Lagos Nigeria
Thu May 06 18:17:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Olakhisha Congratulations!,Congratulations,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Olakhisha,Lagos Nigeria
Thu May 06 18:08:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@datmastermind80 🤣🤣🤣,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,datmastermind80,Lagos Nigeria
Thu May 06 18:08:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jocular_solo Lmao.,Lmao,0.6,1.0,ht,0,0,aproko_doctor,1117925,9395,,,jocular_solo,Lagos Nigeria
Thu May 06 17:27:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@asemota Straight.,Straight,0.2,0.4,en,0,0,aproko_doctor,1117925,9395,,,asemota,Lagos Nigeria
Thu May 06 17:26:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You stand up from the toilet and your legs can't walk properly?

You probably sat on the toilet seat for too long and compressed a major nerve that supplies your legs.

Just do your business and go, stop using your phones there. You may also cause piles by doing that.",You stand toilet legs ca n't walk properly You probably sat toilet seat long compressed major nerve supplies legs.Just business go stop using phones You may also cause piles,-0.010833333333333334,0.2,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu May 06 17:01:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@amasonic @ronaldnzimora @Chimsky1 Exactly! There's something called due diligence...,Exactly There 's something called due diligence ...,0.09375,0.3125,en,0,0,aproko_doctor,1117925,9395,,,"amasonic, ronaldnzimora, Chimsky1",Lagos Nigeria
Thu May 06 16:58:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dami_laare Madness,",Madness,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,dami_laare,Lagos Nigeria
Thu May 06 16:56:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@healthertainer Congratulations! My number is in your dm 😊,Congratulations My number dm,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,healthertainer,Lagos Nigeria
Thu May 06 16:56:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @healthertainer: 74k followers. Thank you darlings.

Shey make i do giveaway? How much? How many people?",k followers Thank darlings.Shey make giveaway How much How many people,0.35,0.35,en,961,79,aproko_doctor,1117925,9395,,,healthertainer,Lagos Nigeria
Thu May 06 16:50:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cnndev @_The100kclub I'll send you a dm,I 'll send dm,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"cnndev, _The100kclub",Lagos Nigeria
Thu May 06 16:46:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JewelOkwechime @openbusinesshq Loved the interview. There are gems in it especially for people who plan to do business here in Nigeria. If you're on Spotify, listen to it here: https://t.co/xNGNzUqLkb",Loved interview There gems especially people plan business Nigeria If 're Spotify listen,0.35,0.9,en,0,0,aproko_doctor,1117925,9395,False,,"JewelOkwechime, openbusinesshq",Lagos Nigeria
Thu May 06 16:45:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JewelOkwechime: It feels good to be part of @openbusinesshq Watch this place. More to come 🤩,It feels good part Watch place More come,0.6,0.55,en,103,71,aproko_doctor,1117925,9395,,,"JewelOkwechime, openbusinesshq",Lagos Nigeria
Thu May 06 16:45:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We need a volunteer graphic designer for @_The100kclub. To help us create graphics for fundraising, awareness, news etc.

This is completely voluntary, as at the moment, no one on our team is being paid.

Thank you.",We need volunteer graphic designer To help us create graphics fundraising awareness news etc.This completely voluntary moment one team paid.Thank,0.05,0.4,en,0,0,aproko_doctor,1117925,9395,,,_The100kclub,Lagos Nigeria
Thu May 06 16:42:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ronaldnzimora @amasonic @Chimsky1 Lmao. What?! Is the person not a thief for falling for it?,Lmao What Is person thief falling,0.75,1.0,en,0,0,aproko_doctor,1117925,9395,,,"ronaldnzimora, amasonic, Chimsky1",Lagos Nigeria
Thu May 06 13:13:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deep down in your heart, you know that ""investment"" scheme promising you 20% every month is not legit. Deep down you know.",Deep heart know `` investment '' scheme promising every month legit Deep know,-0.022222222222222233,0.3755555555555556,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Thu May 06 13:12:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mizodgreat @ShoeGuyOtis I don't like that he keeps doing this thing!,I n't like keeps thing,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"mizodgreat, ShoeGuyOtis",Lagos Nigeria
Thu May 06 13:10:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@briticoyemo How can you not bathe? How?,How bathe How,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,briticoyemo,Lagos Nigeria
Thu May 06 13:09:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ShoeGuyOtis Lmao! Getat!,Lmao Getat,0.9375,1.0,en,0,0,aproko_doctor,1117925,9395,,,ShoeGuyOtis,Lagos Nigeria
Thu May 06 13:07:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheoAbuAgada: Jack needs to verify @aproko_doctor. 

@Twitter, it’s about time.",Jack needs verify time,0.0,0.0,en,539,141,aproko_doctor,1117925,9395,,,"TheoAbuAgada, aproko_doctor, Twitter",Lagos Nigeria
